Id,center_x,center_y,Clusters_2,Clusters_3,Clusters_4,Clusters_5
5419,114.2974394,30.63179263,0.0,0.0,0.0,0.0
5420,114.3032877,30.63377522,0.0,0.0,0.0,0.0
5421,114.2842448,30.63012079,0.0,0.0,0.0,0.0
5422,114.2930043,30.63241414,1.0,1.0,3.0,4.0
5423,114.3038518,30.63217658,0.0,0.0,0.0,0.0
5424,114.3035376,30.63028011,0.0,0.0,0.0,0.0
5425,114.3058033,30.62960536,0.0,0.0,0.0,0.0
5426,114.3073386,30.63403803,0.0,0.0,0.0,0.0
5427,114.3056695,30.63214343,0.0,0.0,0.0,0.0
5428,114.3086604,30.63143651,0.0,0.0,0.0,0.0
5429,114.3111883,30.63136876,0.0,0.0,0.0,0.0
5430,114.3123691,30.63501988,0.0,0.0,0.0,0.0
5431,114.3100425,30.63463519,0.0,2.0,1.0,0.0
5432,114.3118624,30.63338336,0.0,0.0,0.0,0.0
5433,114.3125679,30.6293083,0.0,0.0,0.0,0.0
5434,114.3119048,30.6278843,0.0,0.0,0.0,0.0
5435,114.3132439,30.63054757,0.0,0.0,0.0,0.0
5436,114.3134876,30.63316693,0.0,0.0,0.0,0.0
5437,114.314813,30.63199848,0.0,0.0,0.0,0.0
5438,114.316009,30.63620442,0.0,2.0,1.0,3.0
5439,114.3133313,30.63595954,0.0,2.0,1.0,3.0
5440,114.3148278,30.63511243,0.0,0.0,0.0,0.0
5441,114.3179093,30.63594404,,,,
5442,114.3174138,30.63505875,0.0,0.0,0.0,0.0
5443,114.3159257,30.6339078,0.0,0.0,0.0,0.0
5444,114.3154112,30.63297571,0.0,2.0,2.0,2.0
5445,114.3170031,30.64668771,0.0,0.0,0.0,0.0
5446,114.3179736,30.64782591,0.0,2.0,2.0,2.0
5447,114.3192852,30.64688549,0.0,0.0,0.0,0.0
5448,114.3218597,30.64646921,0.0,0.0,0.0,0.0
5449,114.3210715,30.64433017,0.0,0.0,0.0,0.0
5450,114.3225958,30.64373657,0.0,0.0,0.0,0.0
5451,114.3175919,30.64265465,0.0,2.0,0.0,0.0
5452,114.3193734,30.6412948,,,,
5453,114.3211139,30.64080485,0.0,0.0,0.0,0.0
5454,114.3186674,30.64018762,0.0,0.0,0.0,0.0
5455,114.316585,30.63888246,0.0,0.0,0.0,0.0
5456,114.3159151,30.64021725,0.0,0.0,0.0,0.0
5457,114.3131415,30.63984133,0.0,2.0,1.0,1.0
5458,114.3145332,30.6388863,1.0,1.0,1.0,4.0
5459,114.3114024,30.63863854,,,,
5460,114.3096187,30.63743419,,,,
5461,114.3067562,30.63668389,,,,
5462,114.2966268,30.63431253,1.0,2.0,1.0,1.0
5463,114.3010516,30.63542583,0.0,0.0,0.0,0.0
5464,114.3040735,30.63646786,0.0,2.0,1.0,0.0
5465,114.3186366,30.63720386,0.0,0.0,0.0,0.0
5466,114.3199503,30.63818872,0.0,2.0,1.0,3.0
5467,114.3080399,30.65494969,0.0,0.0,0.0,0.0
5468,114.3096941,30.65556901,0.0,0.0,0.0,0.0
5469,114.3091087,30.65376252,0.0,0.0,0.0,0.0
5470,114.3099949,30.65150645,0.0,0.0,0.0,0.0
5471,114.3130907,30.65285551,0.0,0.0,0.0,0.0
5472,114.3121377,30.65564882,0.0,2.0,1.0,0.0
5473,114.3129884,30.65717826,0.0,0.0,0.0,0.0
5474,114.3112216,30.66001438,0.0,0.0,0.0,0.0
5475,114.3117315,30.65832355,0.0,2.0,1.0,0.0
5476,114.3101893,30.66569513,0.0,2.0,1.0,1.0
5477,114.3100943,30.66238037,0.0,2.0,2.0,2.0
5478,114.3108793,30.66390414,0.0,0.0,0.0,0.0
5479,114.3120144,30.66268118,0.0,0.0,0.0,0.0
5480,114.31319,30.66378541,0.0,0.0,0.0,0.0
5481,114.3146358,30.66400094,0.0,2.0,1.0,1.0
5482,114.3148086,30.66132417,0.0,0.0,0.0,0.0
5483,114.3147269,30.65963822,0.0,2.0,0.0,0.0
5484,114.3164701,30.66010981,0.0,2.0,2.0,2.0
5485,114.3151638,30.65679469,0.0,0.0,0.0,0.0
5486,114.3169693,30.65770492,0.0,2.0,1.0,0.0
5487,114.3171885,30.65600669,0.0,0.0,0.0,0.0
5488,114.3164339,30.65447853,0.0,0.0,0.0,0.0
5489,114.3151037,30.65285636,0.0,0.0,0.0,0.0
5490,114.3163307,30.65286201,0.0,2.0,1.0,0.0
5491,114.3180518,30.65181553,0.0,0.0,0.0,0.0
5492,114.3191864,30.64337731,0.0,2.0,1.0,1.0
5493,114.3225633,30.63810763,0.0,2.0,2.0,2.0
5494,114.3218486,30.63639221,0.0,2.0,1.0,1.0
5495,114.3247227,30.63704513,0.0,0.0,0.0,0.0
5496,114.3272123,30.63605536,,,,
5497,114.3248292,30.63185587,0.0,0.0,0.0,0.0
5498,114.3213011,30.62641897,0.0,2.0,0.0,0.0
5499,114.2694233,30.62591613,0.0,0.0,0.0,0.0
5500,114.2726088,30.62666134,0.0,2.0,1.0,3.0
5501,114.2753393,30.62728006,,,,
5502,114.2773715,30.62781467,0.0,2.0,2.0,2.0
5503,114.2794751,30.62834248,1.0,1.0,3.0,4.0
5504,114.2812656,30.62878807,0.0,0.0,0.0,0.0
5505,114.2833735,30.62797862,,,,
5506,114.2829977,30.63262731,0.0,0.0,0.0,0.0
5507,114.2850483,30.63216065,0.0,0.0,0.0,0.0
5508,114.2849756,30.63453541,0.0,0.0,0.0,0.0
5509,114.2970076,30.67326148,0.0,0.0,0.0,0.0
5510,114.302927,30.67531547,,,,
5511,114.3057895,30.6729272,,,,
5512,114.3085118,30.67012936,,,,
5513,114.3164443,30.63016913,,,,
5514,114.3160825,30.62866326,,,,
5515,114.3148799,30.627148,,,,
5516,114.3180085,30.6276576,,,,
5517,114.3191552,30.62592189,0.0,0.0,0.0,0.0
5518,114.3182405,30.63199645,0.0,0.0,0.0,0.0
5519,114.3171033,30.63108522,,,,
5520,114.3193488,30.62985253,,,,
5521,114.319082,30.63300897,0.0,0.0,0.0,0.0
5522,114.3196187,30.6350749,1.0,1.0,3.0,4.0
5523,114.3190745,30.63410715,0.0,2.0,1.0,1.0
5524,114.323175,30.63487784,0.0,0.0,0.0,0.0
5525,114.3203039,30.63352108,,,,
5526,114.3217776,30.63302391,,,,
5527,114.3207445,30.63438194,,,,
5528,114.3218085,30.63466443,0.0,0.0,0.0,0.0
5529,114.32038,30.63133454,,,,
5530,114.3225784,30.63256675,,,,
5531,114.3209131,30.63038574,,,,
5532,114.3067699,30.66735304,,,,
5533,114.3338806,30.64531128,0.0,0.0,0.0,0.0
5534,114.3363743,30.64918677,0.0,0.0,0.0,0.0
5535,114.3385612,30.65277447,1.0,1.0,1.0,4.0
5536,114.3413849,30.65747027,1.0,1.0,1.0,4.0
5537,114.3389907,30.66036029,0.0,0.0,0.0,0.0
5538,114.3384135,30.66270341,0.0,0.0,0.0,0.0
5539,114.3433319,30.66073432,,,,
5540,114.3356627,30.66295036,0.0,0.0,0.0,0.0
5541,114.3462619,30.66464299,0.0,0.0,0.0,0.0
5542,114.3455553,30.66702362,,,,
5543,114.3422519,30.66714302,0.0,0.0,0.0,0.0
5544,114.3383099,30.66620959,0.0,0.0,0.0,0.0
5545,114.3345544,30.66806112,0.0,0.0,0.0,0.0
5546,114.3535206,30.66953387,0.0,2.0,1.0,3.0
5547,114.3510937,30.66978246,,,,
5548,114.3532351,30.67060379,,,,
5549,114.3459192,30.6696053,0.0,2.0,2.0,2.0
5550,114.3547094,30.67042713,,,,
5551,114.3394446,30.67014925,0.0,0.0,0.0,0.0
5552,114.3358793,30.6713952,0.0,0.0,0.0,0.0
5553,114.3437148,30.67346286,,,,
5554,114.3520724,30.67271031,,,,
5555,114.347232,30.67487516,,,,
5556,114.3367741,30.67393384,0.0,0.0,0.0,0.0
5557,114.3325167,30.67329602,0.0,0.0,0.0,0.0
5558,114.3525811,30.67561994,1.0,1.0,3.0,4.0
5559,114.337564,30.67625391,0.0,0.0,0.0,0.0
5560,114.3632399,30.67594754,0.0,0.0,0.0,0.0
5561,114.3671151,30.67859674,0.0,2.0,2.0,2.0
5562,114.3490801,30.67820235,,,,
5563,114.3361833,30.6793075,1.0,1.0,3.0,4.0
5564,114.3707045,30.68019447,,,,
5565,114.3643238,30.6796973,0.0,2.0,1.0,0.0
5566,114.3590847,30.67854185,0.0,0.0,1.0,0.0
5567,114.3674597,30.68061043,0.0,2.0,1.0,0.0
5568,114.3512935,30.68178331,1.0,1.0,3.0,4.0
5569,114.3614024,30.68265453,1.0,1.0,2.0,4.0
5570,114.372859,30.68281971,1.0,1.0,2.0,4.0
5571,114.3755529,30.68243993,0.0,2.0,1.0,1.0
5572,114.3661953,30.68468489,0.0,2.0,1.0,3.0
5573,114.3603374,30.68470436,1.0,2.0,1.0,1.0
5574,114.3679035,30.68546844,0.0,2.0,1.0,1.0
5575,114.365167,30.68655754,0.0,0.0,0.0,0.0
5576,114.3596476,30.68736238,,,,
5577,114.3509261,30.68708669,,,,
5578,114.3627004,30.68861552,0.0,0.0,0.0,0.0
5579,114.3724724,30.68993352,0.0,0.0,0.0,0.0
5580,114.3806975,30.69046729,1.0,1.0,3.0,4.0
5581,114.3679117,30.69173881,0.0,0.0,0.0,0.0
5582,114.3609008,30.69334266,,,,
5583,114.3651543,30.69384318,,,,
5584,114.3835694,30.69168439,1.0,2.0,1.0,1.0
5585,114.3672913,30.69441919,0.0,0.0,0.0,0.0
5586,114.3778861,30.69473635,1.0,1.0,3.0,4.0
5587,114.2706606,30.62546044,0.0,2.0,0.0,1.0
5588,114.2733154,30.62596364,0.0,0.0,0.0,0.0
5589,114.2738314,30.6253355,0.0,0.0,0.0,0.0
5590,114.2715866,30.62412106,0.0,2.0,1.0,1.0
5591,114.2695108,30.62395386,0.0,2.0,1.0,3.0
5592,114.2703559,30.62445202,0.0,0.0,0.0,0.0
5593,114.2739402,30.62402788,0.0,0.0,0.0,0.0
5594,114.2734545,30.62453745,0.0,2.0,1.0,1.0
5595,114.2712653,30.62303271,0.0,0.0,1.0,0.0
5596,114.2757106,30.62624911,0.0,0.0,0.0,0.0
5597,114.2780435,30.62718671,0.0,0.0,0.0,0.0
5598,114.277901,30.62583416,0.0,0.0,0.0,0.0
5599,114.275856,30.6250139,0.0,0.0,0.0,0.0
5600,114.27972,30.62715937,0.0,0.0,0.0,0.0
5601,114.281293,30.62770213,0.0,2.0,1.0,0.0
5602,114.3685046,30.68444495,,,,
5603,114.3688406,30.68382231,,,,
5604,114.3696741,30.68231436,,,,
5605,114.3701323,30.68465136,,,,
5606,114.3749948,30.68631517,,,,
5607,114.3738049,30.6850618,0.0,2.0,2.0,2.0
5608,114.3750792,30.68451964,0.0,2.0,1.0,3.0
5609,114.3724547,30.68618995,,,,
5610,114.3689203,30.68724797,,,,
5611,114.3695293,30.68848123,0.0,2.0,1.0,1.0
5612,114.3672487,30.68686619,0.0,2.0,1.0,1.0
5613,114.3645651,30.68413518,0.0,2.0,1.0,0.0
5614,114.365242,30.68285522,0.0,2.0,2.0,2.0
5615,114.3658402,30.68175666,,,,
5616,114.367133,30.68282663,,,,
5617,114.3629304,30.68202443,1.0,1.0,3.0,4.0
5618,114.358726,30.68481152,,,,
5619,114.3589117,30.68233862,0.0,2.0,1.0,1.0
5620,114.3629568,30.68585315,0.0,0.0,0.0,0.0
5621,114.3619592,30.68471202,,,,
5622,114.3630503,30.6834139,,,,
5623,114.3695553,30.67951075,,,,
5624,114.3679615,30.67767057,,,,
5625,114.3723111,30.68089034,,,,
5626,114.3713676,30.68219848,0.0,0.0,0.0,0.0
5627,114.3542685,30.67848023,,,,
5628,114.3544693,30.67732125,,,,
5629,114.3063905,30.62708098,0.0,0.0,0.0,0.0
5630,114.3073493,30.62686808,0.0,0.0,0.0,0.0
5631,114.3095761,30.62555429,0.0,0.0,0.0,0.0
5632,114.3113956,30.62597959,0.0,0.0,0.0,0.0
5633,114.3081754,30.62373688,0.0,0.0,0.0,0.0
5634,114.3103371,30.62405288,0.0,0.0,0.0,0.0
5635,114.3094845,30.6230205,0.0,0.0,0.0,0.0
5636,114.3382993,30.6786542,0.0,0.0,0.0,0.0
5637,114.2730365,30.62202124,0.0,0.0,0.0,0.0
5638,114.2758591,30.62316816,0.0,0.0,0.0,0.0
5639,114.2778835,30.62415434,0.0,0.0,0.0,0.0
5640,114.276374,30.62181085,0.0,0.0,0.0,0.0
5641,114.2784482,30.62266272,0.0,0.0,0.0,0.0
5642,114.2775746,30.62156704,0.0,0.0,0.0,0.0
5643,114.2782807,30.62092804,0.0,0.0,0.0,0.0
5644,114.2798045,30.62244896,0.0,0.0,0.0,0.0
5645,114.2798567,30.62536621,0.0,0.0,0.0,0.0
5646,114.2800432,30.62364206,0.0,0.0,0.0,0.0
5647,114.2800639,30.62448845,0.0,0.0,0.0,0.0
5648,114.2795225,30.62423304,0.0,0.0,0.0,0.0
5649,114.2798586,30.62114749,0.0,2.0,0.0,1.0
5650,114.2798261,30.62011824,0.0,0.0,0.0,0.0
5651,114.2745258,30.61996482,0.0,0.0,0.0,0.0
5652,114.2744766,30.61616805,0.0,0.0,0.0,0.0
5653,114.2775859,30.61778822,0.0,0.0,0.0,0.0
5654,114.2773343,30.61589291,0.0,0.0,0.0,0.0
5655,114.2776509,30.61648162,0.0,0.0,0.0,0.0
5656,114.276132,30.61460818,0.0,0.0,0.0,0.0
5657,114.2788122,30.61922813,1.0,2.0,1.0,1.0
5658,114.2762149,30.61982013,0.0,0.0,0.0,0.0
5659,114.2754799,30.61822746,0.0,0.0,0.0,0.0
5660,114.2751667,30.61698804,0.0,0.0,0.0,0.0
5661,114.2752389,30.6175658,0.0,0.0,0.0,0.0
5662,114.2730416,30.61993634,0.0,0.0,0.0,0.0
5663,114.2734415,30.61903041,0.0,0.0,0.0,0.0
5664,114.274138,30.61862636,0.0,2.0,1.0,1.0
5665,114.273704,30.61741211,0.0,0.0,0.0,0.0
5666,114.2719387,30.61948936,0.0,0.0,0.0,0.0
5667,114.2798601,30.61893778,0.0,0.0,0.0,1.0
5668,114.2801482,30.61515245,0.0,0.0,0.0,0.0
5669,114.2797407,30.6172191,0.0,0.0,0.0,0.0
5670,114.2792845,30.61551851,0.0,0.0,0.0,0.0
5671,114.2772846,30.61322911,0.0,0.0,0.0,0.0
5672,114.2783241,30.61413791,0.0,0.0,0.0,0.0
5673,114.2819809,30.62552132,0.0,0.0,0.0,0.0
5674,114.2811096,30.62427529,0.0,2.0,1.0,0.0
5675,114.2821316,30.62380909,0.0,0.0,0.0,0.0
5676,114.2809433,30.62368702,0.0,2.0,1.0,1.0
5677,114.2813327,30.62233018,0.0,2.0,1.0,0.0
5678,114.2812407,30.62090912,0.0,0.0,1.0,0.0
5679,114.2824223,30.61960271,0.0,0.0,0.0,0.0
5680,114.2813807,30.61812347,0.0,0.0,0.0,0.0
5681,114.2836708,30.61955572,0.0,0.0,0.0,0.0
5682,114.2829508,30.61828635,0.0,2.0,0.0,0.0
5683,114.2825851,30.61755612,,,,
5684,114.2841207,30.61759657,0.0,2.0,2.0,2.0
5685,114.2823733,30.6210499,0.0,0.0,0.0,0.0
5686,114.2836543,30.62590121,0.0,2.0,1.0,1.0
5687,114.2834791,30.62270286,,,,
5688,114.2835071,30.62426816,0.0,0.0,0.0,0.0
5689,114.2849613,30.62527627,0.0,0.0,0.0,3.0
5690,114.2850377,30.62287406,0.0,0.0,0.0,0.0
5691,114.2845846,30.62394662,0.0,2.0,2.0,2.0
5692,114.2853084,30.62420653,0.0,0.0,0.0,0.0
5693,114.2825996,30.62229718,,,,
5694,114.284219,30.62248136,0.0,2.0,2.0,2.0
5695,114.2838466,30.62129472,0.0,0.0,0.0,0.0
5696,114.2889444,30.61876906,0.0,2.0,1.0,1.0
5697,114.2865135,30.61914018,0.0,0.0,0.0,0.0
5698,114.286209,30.62244433,0.0,0.0,0.0,0.0
5699,114.2877758,30.62278343,0.0,2.0,1.0,0.0
5700,114.2904598,30.62185327,0.0,0.0,0.0,0.0
5701,114.2878648,30.62117122,0.0,0.0,0.0,0.0
5702,114.2899517,30.62094909,0.0,0.0,0.0,0.0
5703,114.2838754,30.61541402,0.0,0.0,0.0,0.0
5704,114.2829625,30.61650478,0.0,2.0,0.0,0.0
5705,114.2820546,30.61435103,0.0,0.0,0.0,0.0
5706,114.2840779,30.61458663,0.0,2.0,1.0,1.0
5707,114.2851608,30.6161606,0.0,0.0,0.0,0.0
5708,114.285938,30.61700724,0.0,2.0,1.0,1.0
5709,114.2819637,30.61331491,0.0,2.0,0.0,0.0
5710,114.2811961,30.61189391,0.0,0.0,0.0,0.0
5711,114.2803629,30.6097467,0.0,0.0,0.0,0.0
5712,114.2793657,30.6111697,0.0,0.0,0.0,0.0
5713,114.2794922,30.61343057,0.0,0.0,0.0,0.0
5714,114.2781826,30.61206032,0.0,0.0,0.0,0.0
5715,114.2876195,30.62526008,0.0,2.0,1.0,1.0
5716,114.2854813,30.62666957,0.0,0.0,0.0,0.0
5717,114.2916939,30.62548912,0.0,0.0,0.0,0.0
5718,114.289489,30.62467083,0.0,2.0,0.0,0.0
5719,114.2894324,30.623819,,,,
5720,114.2965141,30.62640443,0.0,2.0,1.0,0.0
5721,114.2952514,30.6251741,0.0,0.0,0.0,0.0
5722,114.2942955,30.62356665,0.0,0.0,1.0,3.0
5723,114.292645,30.62379619,0.0,0.0,0.0,0.0
5724,114.2917882,30.62374909,,,,
5725,114.298939,30.62930942,0.0,2.0,1.0,0.0
5726,114.2951133,30.62863506,0.0,2.0,1.0,1.0
5727,114.2930013,30.62773721,0.0,0.0,0.0,0.0
5728,114.2944959,30.62791358,0.0,0.0,0.0,0.0
5729,114.2946333,30.62954186,0.0,2.0,1.0,3.0
5730,114.2930571,30.62909661,0.0,0.0,0.0,0.0
5731,114.2913603,30.62814858,0.0,2.0,1.0,3.0
5732,114.2891619,30.62804652,0.0,2.0,1.0,1.0
5733,114.2891223,30.62583904,,,,
5734,114.2876712,30.62671645,,,,
5735,114.2864435,30.62640097,,,,
5736,114.2863597,30.62575402,,,,
5737,114.2880606,30.62726985,,,,
5738,114.3197612,30.6549452,0.0,0.0,0.0,0.0
5739,114.3201722,30.65755576,0.0,0.0,0.0,0.0
5740,114.3215227,30.65532366,0.0,0.0,0.0,0.0
5741,114.3232375,30.65814666,0.0,0.0,0.0,0.0
5742,114.3230593,30.65655996,0.0,2.0,1.0,3.0
5743,114.3230127,30.65540762,,,,
5744,114.3244092,30.65722538,0.0,0.0,0.0,0.0
5745,114.3301386,30.65080712,1.0,1.0,3.0,4.0
5746,114.3318941,30.65793057,0.0,0.0,0.0,0.0
5747,114.3303025,30.65849416,0.0,0.0,0.0,0.0
5748,114.333571,30.65962572,0.0,2.0,1.0,1.0
5749,114.33047,30.65955783,0.0,0.0,0.0,0.0
5750,114.3318717,30.65952684,0.0,0.0,0.0,0.0
5751,114.3348721,30.65979393,0.0,2.0,2.0,2.0
5752,114.3359838,30.66103349,0.0,0.0,0.0,0.0
5753,114.3370752,30.65963369,0.0,0.0,0.0,0.0
5754,114.3361648,30.65953922,0.0,2.0,1.0,1.0
5755,114.4220913,30.59339681,0.0,0.0,0.0,0.0
5756,114.4207073,30.59280754,0.0,0.0,0.0,0.0
5757,114.4219512,30.58885443,0.0,0.0,0.0,0.0
5758,114.4188378,30.59066675,0.0,0.0,0.0,0.0
5759,114.4187369,30.58502882,0.0,0.0,0.0,0.0
5760,114.4174885,30.58463221,0.0,2.0,2.0,2.0
5761,114.415508,30.58818298,0.0,2.0,0.0,0.0
5762,114.4110982,30.58768183,,,,
5763,114.4131135,30.58596606,1.0,1.0,1.0,4.0
5764,114.4123741,30.58359357,0.0,0.0,0.0,0.0
5765,114.4160654,30.57729535,0.0,2.0,1.0,1.0
5766,114.416358,30.57933253,0.0,0.0,0.0,0.0
5767,114.4141042,30.57871921,0.0,0.0,0.0,0.0
5768,114.4105645,30.57805408,0.0,0.0,0.0,0.0
5769,114.4078731,30.57842424,0.0,2.0,1.0,1.0
5770,114.4069976,30.57556797,1.0,1.0,3.0,4.0
5771,114.4073125,30.57421439,0.0,2.0,1.0,1.0
5772,114.4060227,30.57556786,,,,
5773,114.4076221,30.5717108,0.0,2.0,1.0,1.0
5774,114.4087225,30.56889381,,,,
5775,114.4053402,30.56650894,,,,
5776,114.4178537,30.56200355,0.0,0.0,0.0,0.0
5777,114.4175251,30.5648709,0.0,0.0,0.0,0.0
5778,114.4188382,30.5633112,,,,
5779,114.4093844,30.56666028,0.0,0.0,0.0,0.0
5780,114.4129917,30.56737966,0.0,0.0,0.0,0.0
5781,114.417078,30.56657338,0.0,2.0,0.0,0.0
5782,114.4093897,30.54795633,,,,
5783,114.4086018,30.54567705,0.0,0.0,0.0,0.0
5784,114.4004502,30.55341126,0.0,0.0,0.0,0.0
5785,114.4033979,30.55010832,0.0,0.0,0.0,0.0
5786,114.4061247,30.54971743,0.0,0.0,0.0,0.0
5787,114.4180358,30.54954968,0.0,2.0,0.0,0.0
5788,114.2997388,30.52907405,1.0,2.0,1.0,4.0
5789,114.3015185,30.52969899,1.0,1.0,3.0,4.0
5790,114.3027035,30.53447606,0.0,0.0,0.0,0.0
5791,114.3023354,30.53149099,0.0,2.0,2.0,1.0
5792,114.3013806,30.53540042,0.0,0.0,0.0,0.0
5793,114.2966672,30.53573158,0.0,0.0,0.0,0.0
5794,114.2968033,30.53445919,0.0,2.0,1.0,1.0
5795,114.2978429,30.53568584,0.0,0.0,0.0,0.0
5796,114.2997608,30.53278099,0.0,0.0,0.0,0.0
5797,114.2836925,30.52461596,,,,
5798,114.2836838,30.52230857,,,,
5799,114.2841852,30.52341784,0.0,2.0,1.0,1.0
5800,114.2851391,30.52076826,,,,
5801,114.2850884,30.51919958,,,,
5802,114.2838514,30.51894638,0.0,0.0,0.0,0.0
5803,114.2805638,30.51957437,,,,
5804,114.2784809,30.514953,0.0,2.0,1.0,3.0
5805,114.2736531,30.5104288,0.0,0.0,0.0,0.0
5806,114.2663382,30.50172411,0.0,0.0,0.0,0.0
5807,114.2562202,30.49290525,0.0,2.0,1.0,1.0
5808,114.2636087,30.50084474,,,,
5809,114.2271935,30.49705243,,,,
5810,114.2277375,30.51008319,0.0,0.0,0.0,0.0
5811,114.2288013,30.50845093,0.0,2.0,2.0,2.0
5812,114.226407,30.50470833,,,,
5813,114.2169344,30.50609441,1.0,1.0,3.0,4.0
5814,114.2224183,30.50339648,0.0,2.0,1.0,1.0
5815,114.2202567,30.50555853,,,,
5816,114.2217979,30.50588912,,,,
5817,114.2193836,30.50407295,,,,
5818,114.2196365,30.49486948,0.0,2.0,1.0,1.0
5819,114.2155408,30.49032686,,,,
5820,114.2172847,30.48973778,,,,
5821,114.2162108,30.48906788,,,,
5822,114.2174084,30.48812876,,,,
5823,114.2187194,30.48852483,,,,
5824,114.21825,30.48732835,,,,
5825,114.2145972,30.48944595,,,,
5826,114.2150705,30.48889543,,,,
5827,114.2159574,30.4881512,1.0,1.0,3.0,4.0
5828,114.2171318,30.48720719,,,,
5829,114.2179493,30.48650031,,,,
5830,114.2189634,30.48990266,1.0,1.0,3.0,4.0
5831,114.2182265,30.50857445,,,,
5832,114.2193226,30.50778604,0.0,2.0,2.0,2.0
5833,114.2181186,30.50773909,,,,
5834,114.2201839,30.50898934,,,,
5835,114.2107989,30.51395978,0.0,0.0,0.0,0.0
5836,114.2134901,30.51171383,0.0,0.0,0.0,0.0
5837,114.2168897,30.51116935,0.0,2.0,1.0,0.0
5838,114.2159166,30.50992577,0.0,2.0,1.0,0.0
5839,114.2094323,30.51145164,0.0,0.0,0.0,0.0
5840,114.2142677,30.50804605,0.0,2.0,1.0,2.0
5841,114.2118092,30.50930789,0.0,0.0,0.0,0.0
5842,114.214398,30.50713202,,,,
5843,114.2236436,30.49419984,0.0,2.0,1.0,1.0
5844,114.2225903,30.49105963,0.0,0.0,0.0,0.0
5845,114.2188424,30.49232646,1.0,1.0,3.0,4.0
5846,114.2485921,30.57738803,0.0,0.0,0.0,0.0
5847,114.2530069,30.57793879,0.0,2.0,0.0,0.0
5848,114.2495059,30.58164273,0.0,0.0,0.0,0.0
5849,114.2520195,30.58136301,0.0,0.0,0.0,0.0
5850,114.2719467,30.58754607,1.0,1.0,3.0,4.0
5851,114.2739355,30.5870558,,,,
5852,114.2705796,30.59157753,0.0,0.0,1.0,0.0
5853,114.2725025,30.59133036,0.0,0.0,0.0,0.0
5854,114.2730344,30.58989564,0.0,0.0,0.0,0.0
5855,114.2741987,30.58764058,,,,
5856,114.2758511,30.58826023,0.0,2.0,1.0,1.0
5857,114.2758885,30.58748189,0.0,2.0,1.0,0.0
5858,114.2747304,30.58807358,0.0,2.0,2.0,1.0
5859,114.2755226,30.5897679,0.0,0.0,0.0,0.0
5860,114.275289,30.58887633,0.0,2.0,2.0,2.0
5861,114.2774214,30.58865136,0.0,0.0,0.0,0.0
5862,114.2830395,30.59066303,0.0,0.0,0.0,0.0
5863,114.2814659,30.58909603,0.0,0.0,0.0,0.0
5864,114.2846406,30.58945448,0.0,0.0,0.0,0.0
5865,114.2841788,30.58699227,0.0,0.0,0.0,0.0
5866,114.2850091,30.5877859,0.0,0.0,0.0,0.0
5867,114.2858738,30.58854467,0.0,0.0,0.0,0.0
5868,114.2838987,30.5886345,0.0,0.0,0.0,0.0
5869,114.2834237,30.58750622,0.0,0.0,0.0,0.0
5870,114.2827731,30.58807598,0.0,0.0,0.0,0.0
5871,114.2819794,30.58729896,0.0,0.0,0.0,0.0
5872,114.283084,30.58638266,0.0,0.0,0.0,0.0
5873,114.2868002,30.58944197,0.0,0.0,0.0,0.0
5874,114.2887351,30.59144238,0.0,0.0,0.0,0.0
5875,114.2876273,30.59127827,0.0,2.0,1.0,0.0
5876,114.2765398,30.5953549,0.0,2.0,1.0,0.0
5877,114.2782575,30.59569541,0.0,0.0,0.0,0.0
5878,114.2861084,30.60109028,0.0,0.0,0.0,0.0
5879,114.2828313,30.60067635,0.0,0.0,0.0,0.0
5880,114.2751283,30.60168742,0.0,0.0,0.0,0.0
5881,114.2623557,30.61032422,0.0,0.0,0.0,1.0
5882,114.2563088,30.60900919,0.0,0.0,0.0,0.0
5883,114.2582066,30.60944954,0.0,0.0,0.0,0.0
5884,114.25925,30.60826429,0.0,0.0,0.0,0.0
5885,114.2610039,30.60650493,0.0,2.0,1.0,1.0
5886,114.2600232,30.60730992,0.0,0.0,0.0,0.0
5887,114.2604995,30.60596211,0.0,0.0,0.0,0.0
5888,114.2588899,30.6063141,0.0,0.0,0.0,0.0
5889,114.2593899,30.60532071,0.0,0.0,0.0,0.0
5890,114.257884,30.60747836,0.0,0.0,0.0,0.0
5891,114.2566938,30.60706179,0.0,0.0,0.0,0.0
5892,114.2573025,30.60614395,0.0,0.0,0.0,0.0
5893,114.2596062,30.6099018,0.0,0.0,0.0,0.0
5894,114.2612552,30.60978044,0.0,0.0,0.0,0.0
5895,114.261375,30.60780838,0.0,0.0,0.0,0.0
5896,114.2629837,30.60859234,0.0,0.0,0.0,0.0
5897,114.2638707,30.60724832,0.0,0.0,0.0,0.0
5898,114.2644793,30.60603426,0.0,0.0,0.0,0.0
5899,114.2646568,30.60526801,0.0,2.0,1.0,1.0
5900,114.2754734,30.60923368,0.0,0.0,0.0,0.0
5901,114.2734247,30.60597922,0.0,0.0,0.0,0.0
5902,114.2773524,30.60702263,0.0,0.0,0.0,0.0
5903,114.2748141,30.60814926,0.0,0.0,0.0,0.0
5904,114.2760464,30.60524122,0.0,0.0,1.0,0.0
5905,114.2755999,30.60691428,0.0,0.0,0.0,0.0
5906,114.2740784,30.60708852,0.0,0.0,0.0,0.0
5907,114.2745124,30.60532615,0.0,0.0,0.0,0.0
5908,114.2942776,30.58138224,0.0,2.0,0.0,0.0
